,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,clusters
27534,40.69339,-73.98581,90,3,7,0.37,1,0,0
27535,40.74457,-73.9194,82,21,0,0.0,1,0,0
27536,40.67954,-73.948,100,4,5,0.25,1,0,0
27537,40.74023,-73.99994,485,3,2,0.32,1,1,0
27538,40.76848,-73.90768,43,2,42,2.09,2,340,2
27539,40.7398,-73.98163,175,2,1,0.05,1,3,0
27540,40.81223,-73.93992,200,3,0,0.0,1,0,0
27541,40.79313,-73.93991,108,7,3,0.16,1,20,0
27542,40.6891,-73.92168,80,5,4,0.21,1,0,0
27543,40.71369,-73.93669,100,5,41,2.11,1,125,0
27544,40.80834,-73.94049,89,1,2,0.11,1,0,0
27545,40.66621,-73.92073,95,7,28,1.51,1,19,0
27546,40.72747,-73.95462,95,3,0,0.0,1,0,0
27547,40.66451,-73.93237,46,1,49,2.51,1,81,0
27548,40.71522,-73.96313,200,3,2,0.11,1,15,0
27549,40.7185,-73.94888,148,2,0,0.0,1,0,0
27550,40.70017,-73.99202,120,1,4,0.2,2,0,0
27551,40.74394,-73.99923,120,4,0,0.0,1,0,0
27552,40.73247,-73.99998,130,3,11,0.55,1,0,0
27553,40.76573,-73.98682,225,5,8,0.4,1,0,0
27554,40.82645,-73.94457,125,3,23,1.18,1,166,2
27555,40.7872,-73.97639,80,2,0,0.0,1,0,0
27556,40.71827,-73.94381,90,3,0,0.0,1,0,0
27557,40.73392,-73.95528,55,1,5,0.29,2,0,0
27558,40.732,-73.98706,500,6,0,0.0,1,0,0
27559,40.68542,-73.91741,175,7,1,0.05,1,0,0
27560,40.70654,-73.93178,75,3,1,0.05,1,0,0
27561,40.71359,-73.96553,80,1,5,0.25,1,17,0
27562,40.71838,-74.00495,320,3,1,0.09,1,93,0
27563,40.65015,-74.01084,300,2,1,0.05,1,0,0
27564,40.61097,-73.9983,78,1,21,1.52,1,30,0
27565,40.81441,-73.95939,100,2,11,0.57,1,0,0
27566,40.67545,-73.97516,213,5,1,0.05,1,0,0
27567,40.72389,-73.98346,141,5,5,0.25,1,0,0
27568,40.76448,-73.92164,100,3,1,0.12,1,0,0
27569,40.67764,-73.94493,175,3,38,1.93,2,357,2
27570,40.73281,-73.9899,225,1,1,0.05,1,0,0
27571,40.7347,-73.95479,87,4,1,0.05,1,0,0
27572,40.6703,-73.93241,36,10,0,0.0,1,0,0
27573,40.82722,-73.9457,78,6,4,0.2,1,0,0
27574,40.73057,-74.00458,199,3,16,0.81,1,3,0
27575,40.74549,-73.92465,50,5,0,0.0,1,0,0
27576,40.63231,-73.96314,125,3,40,2.02,1,0,0
27577,40.68245,-73.9471,100,1,8,2.07,2,23,0
27578,40.66221,-73.88868,37,3,15,0.81,13,90,0
27579,40.76498,-73.8301,78,1,17,0.87,3,82,0
27580,40.81691,-73.93735,98,2,94,4.65,1,117,0
27581,40.71892,-73.94932,120,1,0,0.0,1,0,0
27582,40.68519,-73.92868,250,1,0,0.0,1,0,0
27583,40.72207,-73.94226,70,1,82,4.12,3,43,0
27584,40.6903,-73.96883,188,7,1,0.05,1,83,0
27585,40.68461,-73.91101,75,1,2,0.11,1,0,0
27586,40.71665,-73.94169,60,2,21,1.06,1,0,0
27587,40.79503,-73.93953,63,3,2,0.1,1,0,0
27588,40.79962,-73.95359,125,3,0,0.0,1,0,0
27589,40.76226,-73.99519,175,7,1,0.1,1,147,0
27590,40.76481,-73.98845,2200,2,6,0.35,3,217,3
27591,40.70622,-73.9495,95,2,4,0.36,2,28,0
27592,40.77268,-73.98933,135,3,69,3.47,3,70,0
27593,40.77559,-73.98748,126,3,77,3.98,3,45,0
27594,40.74706,-73.91831,70,2,35,1.8,1,306,2
27595,40.72639,-73.99052,150,2,0,0.0,2,0,0
27596,40.71509,-73.96342,150,2,6,0.42,1,13,0
27597,40.79069,-73.96614,395,3,1,0.05,1,0,0
27598,40.77566,-73.95065,165,3,2,0.1,1,0,0
27599,40.71759,-73.94549,69,2,9,0.46,3,0,0
27600,40.81023,-73.94142,850,3,4,0.22,2,178,3
27601,40.83233,-73.94562,47,2,66,3.28,3,49,0
27602,40.72365,-73.95188,200,3,30,1.52,2,101,0
27603,40.79772,-73.94809,75,3,0,0.0,2,0,0
27604,40.63265,-74.00397,58,2,6,0.32,1,0,0
27605,40.67034,-73.92777,90,2,31,1.63,1,45,0
27606,40.83139,-73.94672,47,2,68,3.38,3,49,0
27607,40.64658,-73.96909,95,2,27,1.46,1,167,2
27608,40.67655,-73.97303,180,4,4,0.22,1,0,0
27609,40.67433,-73.9248,54,4,11,0.56,3,0,0
27610,40.74025,-74.00066,400,3,21,1.09,1,0,0
27611,40.79951,-73.96436,175,1,37,1.93,1,176,2
27612,40.76401,-73.95823,138,7,1,0.05,1,0,0
27613,40.81425,-73.94187,110,3,5,0.31,1,0,0
27614,40.75314,-73.81964,245,3,50,2.51,1,40,0
27615,40.75963,-73.82218,95,30,0,0.0,15,214,2
27616,40.70887,-73.95591,125,2,71,3.92,2,83,0
27617,40.6818,-73.97552,45,1,13,0.65,2,0,0
27618,40.71262,-73.94815,100,4,4,0.39,1,107,0
27619,40.70362,-74.00721,195,2,4,0.21,1,0,0
27620,40.81095,-73.93942,101,2,21,1.09,1,0,0
27621,40.75949,-73.91143,49,1,19,0.96,1,0,0
27622,40.88302,-73.90899,70,1,8,0.43,1,0,0
27623,40.74727,-74.00261,185,7,0,0.0,1,0,0
27624,40.70466,-73.92043,100,3,26,1.7,3,170,2
27625,40.65168,-73.96411,100,3,13,0.91,1,7,0
27626,40.7123,-73.95228,249,3,14,0.71,1,17,0
27627,40.72411,-73.98872,99,5,4,0.2,1,0,0
27628,40.73399,-73.95542,60,2,35,2.41,2,85,0
27629,40.66911,-73.93666,459,4,1,1.0,9,87,0
27630,40.65553,-73.93642,70,2,13,0.66,1,264,2
27631,40.67668,-73.93997,60,1,19,0.94,3,85,0
27632,40.71989,-74.00465,497,14,5,0.25,3,0,0
27633,40.71273,-73.95026,130,1,8,0.52,1,0,0
27634,40.66894,-73.93649,59,4,34,2.13,9,49,0
27635,40.71504,-73.95394,60,3,30,1.53,1,42,0
27636,40.71994,-74.00332,350,14,21,1.08,3,181,2
27637,40.71091,-73.95747,75,2,19,0.95,2,0,0
27638,40.68514,-73.95981,160,4,6,0.54,1,15,0
27639,40.7723,-73.98764,550,5,5,0.27,1,7,0
27640,40.72026,-73.961,60,10,5,0.27,1,0,0
27641,40.68476,-73.92961,100,2,73,3.72,1,140,0
27642,40.71901,-73.9571,100,1,69,3.55,1,85,0
27643,40.72672,-73.98811,250,1,0,0.0,1,0,0
27644,40.67078,-73.97948,105,5,0,0.0,1,0,0
27645,40.76919,-73.9305,70,1,0,0.0,1,0,0
27646,40.72683,-73.95905,105,4,4,0.2,1,3,0
27647,40.69399,-73.97153,75,2,0,0.0,1,0,0
27648,40.70034,-73.9284,75,7,100,4.97,3,25,0
27649,40.77056,-73.87191,52,1,207,10.38,6,325,2
27650,40.6602,-73.98244,42,1,88,4.44,7,248,2
27651,40.70668,-73.92099,55,8,0,0.0,1,0,0
27652,40.67984,-73.95044,120,11,8,0.42,1,189,2
27653,40.75575,-73.99374,175,2,44,2.26,3,133,0
27654,40.68639,-73.93263,80,3,8,0.41,1,229,2
27655,40.71353,-73.96442,220,5,10,0.5,1,349,2
27656,40.71469,-73.94097,101,3,14,0.76,1,0,0
27657,40.81524,-73.95249,50,13,0,0.0,1,0,0
27658,40.68145,-73.93132,73,45,2,0.11,1,43,0
27659,40.71581,-73.95543,275,4,0,0.0,4,5,0
27660,40.66112,-73.9539,110,12,2,0.17,4,6,0
27661,40.7192,-73.99011,125,3,25,1.27,1,28,0
27662,40.7967,-73.94913,75,3,2,0.11,2,0,0
27663,40.71106,-73.95954,130,3,3,0.16,2,0,0
27664,40.71935,-73.98442,69,5,0,0.0,1,0,0
27665,40.68635,-73.91187,25,1,9,0.45,2,0,0
27666,40.76123,-73.99022,185,1,176,8.92,1,252,2
27667,40.71417,-73.93767,60,2,75,3.78,1,23,0
27668,40.80275,-73.95117,125,20,0,0.0,1,0,0
27669,40.61818,-74.03464,150,4,1,0.05,1,0,0
27670,40.76008,-73.98946,175,1,3,0.21,1,0,0
27671,40.76237,-73.96374,500,2,12,0.78,1,85,0
27672,40.81702,-73.93882,130,3,11,0.56,1,89,0
27673,40.63929,-73.9718,67,1,29,1.79,2,143,0
27674,40.72417,-73.76053,65,1,15,1.14,2,349,2
27675,40.88688,-73.84789,70,2,5,1.16,1,365,2
27676,40.6725,-73.94788,130,4,46,2.39,1,28,0
27677,40.7153,-73.93906,92,3,0,0.0,1,0,0
27678,40.63853,-74.01628,51,1,21,1.08,8,130,0
27679,40.66035,-73.99794,45,7,2,0.1,1,0,0
27680,40.68772,-73.91386,20,1,0,0.0,2,0,0
27681,40.69479,-73.96812,43,3,7,0.38,2,0,0
27682,40.64136,-74.01709,55,1,7,0.4,8,140,0
27683,40.70992,-73.95064,175,1,92,4.85,4,138,0
27684,40.64902,-73.9286,45,1,15,0.76,2,269,2
27685,40.68327,-73.94986,70,3,4,0.21,1,0,0
27686,40.70509,-73.93471,150,2,6,0.31,1,0,0
27687,40.72011,-73.95847,65,1,1,0.05,1,0,0
27688,40.70719,-73.95412,140,1,12,0.85,1,156,2
27689,40.72364,-73.99577,200,1,1,0.05,1,0,0
27690,40.78951,-73.94605,195,30,5,0.3,1,282,2
27691,40.71927,-73.99663,45,25,0,0.0,1,0,0
27692,40.72591,-74.00396,225,2,9,0.49,1,6,0
27693,40.77842,-73.95903,150,3,1,0.05,1,0,0
27694,40.64736,-74.0106,40,5,3,0.16,1,0,0
27695,40.66427,-73.99243,105,3,3,0.16,1,0,0
27696,40.79957,-73.96902,150,2,0,0.0,1,0,0
27697,40.67471,-73.98274,195,3,47,2.39,1,55,0
27698,40.71958,-73.94796,225,6,8,0.47,1,0,0
27699,40.71358,-73.95634,94,4,2,0.1,3,0,0
27700,40.76615,-73.97118,220,4,1,0.05,2,0,0
27701,40.66114,-73.88889,30,3,28,1.43,13,90,0
27702,40.72566,-74.00075,187,2,7,0.64,1,4,0
27703,40.69044,-73.90837,60,1,0,0.0,1,0,0
27704,40.66098,-73.88828,45,3,29,1.57,13,90,0
27705,40.68712,-73.96297,200,2,0,0.0,2,0,0
27706,40.76309,-73.96439,89,2,1,0.05,1,0,0
27707,40.80791,-73.947,97,2,5,0.26,1,365,2
27708,40.67322,-73.91018,49,3,30,1.62,1,62,0
27709,40.76145,-73.98912,147,4,1,0.05,1,0,0
27710,40.69668,-73.91395,26,4,1,0.05,1,0,0
27711,40.70225,-73.72945,31,1,2,0.1,1,0,0
27712,40.71501,-73.95125,100,30,6,0.44,4,333,2
27713,40.83734,-73.94506,120,2,1,0.07,1,210,2
27714,40.67917,-73.93103,700,1,7,0.42,1,303,3
27715,40.64676,-73.94819,100,3,41,2.07,1,0,0
27716,40.83172,-73.9488,80,1,2,0.11,1,0,0
27717,40.77416,-73.90755,83,5,13,0.68,1,365,2
27718,40.72317,-73.94635,35,3,15,0.78,5,301,2
27719,40.72336,-73.98079,133,28,9,0.54,2,211,2
27720,40.70378,-73.94306,92,3,4,0.21,1,0,0
27721,40.72477,-73.94465,35,2,16,0.81,5,274,2
27722,40.72419,-73.98294,95,3,36,1.83,3,9,0
27723,40.81039,-73.92478,73,1,1,0.08,1,0,0
27724,40.75697,-73.97909,255,4,5,0.26,2,0,0
27725,40.67271,-73.97663,200,5,1,1.0,1,31,0
27726,40.80486,-73.94889,225,3,2,0.13,1,1,0
27727,40.76521,-73.98507,275,4,0,0.0,1,0,0
27728,40.74143,-74.00027,159,3,3,0.16,1,0,0
27729,40.68109,-73.96904,195,3,47,2.44,1,0,0
27730,40.72131,-73.99816,495,5,2,0.17,1,2,0
27731,40.76173,-73.99325,130,30,4,0.43,20,268,2
27732,40.69395,-73.95232,135,3,46,2.36,2,255,2
27733,40.74543,-73.92399,100,3,35,1.78,1,2,0
27734,40.65662,-73.95344,59,2,102,5.2,2,347,2
27735,40.68882,-73.95194,150,3,2,0.1,1,364,2
27736,40.65848,-73.952,65,2,99,5.03,2,334,2
27737,40.71425,-73.96276,175,1,33,1.96,1,0,0
27738,40.67831,-73.99324,380,4,18,0.98,1,8,0
27739,40.74048,-73.9273,170,1,1,0.09,1,0,0
27740,40.74223,-73.86408,50,1,4,0.2,1,95,0
27741,40.6768,-73.93529,78,5,2,0.11,1,0,0
27742,40.66475,-73.99629,30,2,7,0.36,1,0,0
27743,40.73649,-73.99237,200,10,3,0.16,1,0,0
27744,40.58747,-73.9587,80,1,42,2.11,1,28,0
27745,40.60674,-74.00428,99,3,39,2.37,1,306,2
27746,40.67329,-73.98311,125,3,2,0.1,1,0,0
27747,40.74295,-73.97392,165,3,2,0.11,1,2,0
27748,40.72833,-73.97926,159,6,6,0.31,2,12,0
27749,40.84607,-73.83842,99,7,1,0.06,2,349,2
27750,40.82738,-73.94559,50,3,1,0.05,1,0,0
27751,40.67665,-73.96985,96,7,1,0.06,1,0,0
27752,40.70782,-73.9403,65,2,1,0.07,1,0,0
27753,40.74328,-73.9991,226,4,0,0.0,1,0,0
27754,40.61497,-74.00531,65,2,30,1.55,4,305,2
27755,40.76026,-73.98875,250,3,1,0.05,1,0,0
27756,40.7548,-73.96966,193,2,75,3.84,3,105,0
27757,40.72513,-73.94829,110,2,21,1.37,1,336,2
27758,40.66821,-73.98834,245,3,0,0.0,1,0,0
27759,40.76814,-73.98404,220,5,2,0.1,1,0,0
27760,40.61465,-74.00312,70,2,15,0.77,4,236,2
27761,40.68506,-73.94164,80,30,7,0.5,1,0,0
27762,40.61466,-74.00504,70,2,24,1.22,4,315,2
27763,40.72909,-73.99125,200,2,81,4.24,2,194,2
27764,40.78037,-73.98021,145,7,0,0.0,1,0,0
27765,40.80369,-73.96238,50,1,0,0.0,1,0,0
27766,40.67681,-73.97911,170,2,9,0.45,1,0,0
27767,40.7301,-73.98239,135,3,32,1.7,2,76,0
27768,40.68884,-73.92949,65,7,1,0.05,1,0,0
27769,40.67471,-73.96408,60,3,62,3.11,2,49,0
27770,40.71953,-74.00386,339,14,10,0.53,3,335,2
27771,40.68739,-73.95405,125,2,2,0.11,1,0,0
27772,40.76424,-73.98713,60,1,0,0.0,1,0,0
27773,40.82774,-73.94609,60,1,1,0.05,1,0,0
27774,40.74245,-73.99348,750,12,1,0.61,1,332,3
27775,40.72221,-73.99084,200,2,0,0.0,1,0,0
27776,40.6703,-73.94182,250,3,44,2.33,1,52,0
27777,40.76436,-73.96836,325,1,0,0.0,1,0,0
27778,40.67078,-73.79164,75,1,154,8.24,2,0,0
27779,40.71925,-73.99418,129,5,3,0.31,4,153,0
27780,40.6437,-73.96769,85,7,3,0.18,3,0,0
27781,40.80423,-73.96515,60,10,0,0.0,1,2,0
27782,40.83067,-73.88024,35,1,14,0.7,2,1,0
27783,40.73914,-73.87116,99,4,42,2.17,2,64,0
27784,40.69259,-73.92881,140,3,2,0.1,1,0,0
27785,40.74866,-73.97846,1000,3,10,2.07,1,310,3
27786,40.62914,-73.9575,116,2,2,0.11,1,0,0
27787,40.72391,-73.94214,60,3,2,0.1,1,0,0
27788,40.62231,-74.02885,130,4,4,0.22,3,324,2
27789,40.71989,-73.95837,350,175,5,0.26,1,362,2
27790,40.63146,-73.96227,95,3,24,1.25,1,277,2
27791,40.72826,-73.87015,21,1,11,0.55,4,0,0
27792,40.72005,-74.00455,499,30,0,0.0,31,179,2
27793,40.78639,-73.94869,108,3,1,0.05,1,0,0
27794,40.70593,-73.81468,50,1,47,2.38,3,40,0
27795,40.73226,-74.00184,175,6,11,0.62,1,0,0
27796,40.72202,-73.97909,230,5,3,0.16,1,0,0
27797,40.68507,-73.93565,60,1,1,0.05,2,0,0
27798,40.7115,-73.95746,130,3,1,0.05,1,0,0
27799,40.73103,-73.98233,299,2,21,1.08,2,2,0
27800,40.65314,-73.95304,40,5,12,0.7,5,67,0
27801,40.64942,-73.89783,40,4,4,0.22,4,37,0
27802,40.72207,-73.99596,270,7,0,0.0,1,0,0
27803,40.8217,-73.95336,48,1,1,0.05,1,0,0
27804,40.73449,-73.99299,300,1,29,1.46,1,39,0
27805,40.75759,-73.80815,228,5,50,2.63,7,178,2
27806,40.70247,-73.91793,60,4,16,0.83,1,42,0
27807,40.76069,-73.9863,99,3,46,2.49,3,25,0
27808,40.82347,-73.95228,65,14,13,0.69,4,0,0
27809,40.76398,-73.98034,325,1,0,0.0,1,0,0
27810,40.66204,-73.88946,90,2,54,2.84,2,255,2
27811,40.75605,-73.99797,139,1,0,0.0,1,0,0
27812,40.58612,-73.95014,50,30,0,0.0,3,166,2
27813,40.63794,-73.93125,60,2,46,2.34,1,300,2
27814,40.64124,-73.9688,110,1,45,2.31,1,18,0
27815,40.69568,-73.93831,69,1,0,0.0,2,0,0
27816,40.72428,-73.97957,500,4,1,0.05,1,0,0
27817,40.7513,-73.98333,600,1,20,1.09,1,169,3
27818,40.72456,-73.98764,125,5,3,0.16,1,0,0
27819,40.86264,-73.84854,62,2,61,3.22,1,68,0
27820,40.72929,-73.98625,196,2,7,0.36,1,0,0
27821,40.71572,-73.99114,299,2,80,4.01,1,199,2
27822,40.69001,-73.95136,80,3,2,0.11,3,5,0
27823,40.76151,-73.98816,111,4,1,0.05,1,0,0
27824,40.69102,-73.95132,80,3,3,0.16,3,88,0
27825,40.72256,-73.97925,184,30,11,0.61,1,313,2
27826,40.67517,-73.9564,60,3,4,0.22,1,302,2
27827,40.70966,-73.95667,75,2,41,2.11,2,0,0
27828,40.86794,-73.91629,70,1,4,0.2,1,3,0
27829,40.72941,-73.97916,210,28,2,0.65,1,78,0
27830,40.70592,-73.93513,165,2,7,0.37,1,0,0
27831,40.6786,-73.9255,40,1,13,0.65,1,184,2
27832,40.76617,-73.9883,170,1,3,0.15,1,0,0
27833,40.68859,-73.96035,93,3,2,0.13,1,0,0
27834,40.69065,-73.95469,47,1,5,0.25,1,0,0
27835,40.69179,-73.95915,200,1,0,0.0,1,0,0
27836,40.73522,-73.99983,175,2,19,1.03,1,0,0
27837,40.79741,-73.93493,120,1,3,0.22,2,179,2
27838,40.67372,-73.91648,70,2,12,0.61,1,0,0
27839,40.71576,-73.94088,175,2,0,0.0,1,35,0
27840,40.76951,-73.96192,105,2,14,0.71,1,0,0
27841,40.66505,-73.93875,275,2,78,4.06,1,325,2
27842,40.81029,-73.94344,165,3,1,0.05,1,0,0
27843,40.75997,-73.81287,48,4,14,0.72,2,171,2
27844,40.76172,-73.99428,195,3,3,0.16,1,0,0
27845,40.6789,-73.97909,280,4,2,0.11,1,0,0
27846,40.71235,-73.99071,100,21,0,0.0,1,332,2
27847,40.66578,-73.77301,80,1,214,10.86,1,307,2
27848,40.68235,-73.90381,48,2,58,3.04,1,349,2
27849,40.79401,-73.9639,228,7,1,0.08,1,0,0
27850,40.66802,-73.84803,55,2,0,0.0,1,363,2
27851,40.70358,-73.93698,60,4,2,0.11,1,0,0
27852,40.75899,-73.82245,90,30,3,0.3,15,281,2
27853,40.6786,-73.98381,139,1,82,4.16,17,355,2
27854,40.74523,-73.91676,95,14,5,0.26,1,0,0
27855,40.67721,-73.98444,129,1,7,0.36,17,364,2
27856,40.76633,-73.9875,150,4,0,0.0,1,0,0
27857,40.67851,-73.98439,119,1,9,0.46,17,364,2
27858,40.7627,-73.96225,90,3,1,0.05,2,0,0
27859,40.71508,-73.99275,125,4,5,0.26,1,0,0
27860,40.71173,-73.96164,55,1,1,0.05,1,0,0
27861,40.68437,-73.93132,79,1,65,3.78,3,92,0
27862,40.73103,-74.00141,120,27,4,0.24,1,153,0
27863,40.73158,-74.00151,138,2,92,4.65,2,60,0
27864,40.73213,-73.99323,126,3,2,0.1,1,0,0
27865,40.80204,-73.96612,35,10,2,0.11,1,0,0
27866,40.81855,-73.94447,46,1,5,0.25,1,0,0
27867,40.73688,-73.87644,55,15,0,0.0,1,0,0
27868,40.68588,-73.95551,50,1,24,1.21,1,0,0
27869,40.71447,-73.99433,60,15,0,0.0,2,0,0
27870,40.70801,-73.95902,400,1,23,1.36,4,77,0
27871,40.69292,-73.93463,160,5,0,0.0,1,0,0
27872,40.67737,-73.94986,70,3,0,0.0,1,115,0
27873,40.69608,-73.91973,45,2,1,0.05,1,0,0
27874,40.78558,-73.97703,340,2,0,0.0,2,362,2
27875,40.69854,-73.94069,50,2,4,0.21,1,0,0
27876,40.68476,-73.95801,300,1,4,0.2,1,0,0
27877,40.77853,-73.90934,95,3,8,0.67,1,3,0
27878,40.76793,-73.98583,150,1,1,0.05,1,0,0
27879,40.85973,-73.86699,70,2,7,0.36,1,0,0
27880,40.72754,-73.95527,45,1,1,0.08,1,0,0
27881,40.71544,-73.95075,280,2,19,0.99,1,0,0
27882,40.71025,-74.00756,45,7,3,0.15,1,0,0
27883,40.7466,-73.97044,400,5,0,0.0,1,0,0
27884,40.76411,-73.98074,400,3,0,0.0,1,0,0
27885,40.72609,-73.90112,245,2,93,4.79,1,201,2
27886,40.69834,-73.93436,50,14,1,0.05,1,0,0
27887,40.67376,-73.96433,125,2,14,0.73,1,9,0
27888,40.63435,-73.95027,95,2,41,2.13,2,0,0
27889,40.64407,-73.97428,150,2,10,0.54,2,0,0
27890,40.70894,-73.94847,100,2,20,1.08,1,0,0
27891,40.7146,-73.96282,385,10,0,0.0,1,0,0
27892,40.728,-73.98603,125,25,3,0.15,1,0,0
27893,40.82502,-73.94919,100,12,0,0.0,1,0,0
27894,40.6416,-73.96905,105,1,73,3.95,1,139,0
27895,40.67574,-73.99783,59,5,1,0.05,1,0,0
27896,40.74661,-73.99245,99,7,19,1.02,1,11,0
27897,40.67896,-74.00518,80,3,0,0.0,1,0,0
27898,40.67145,-73.97143,115,3,2,0.11,1,0,0
27899,40.68637,-73.91159,53,2,19,1.03,8,177,2
27900,40.72573,-73.85292,45,2,8,0.4,1,0,0
27901,40.65532,-73.91793,80,7,1,0.36,9,364,2
27902,40.69634,-73.91323,43,3,32,1.86,3,104,0
27903,40.81088,-73.9441,275,2,2,0.11,1,0,0
27904,40.68001,-73.97603,200,3,27,2.67,1,336,2
27905,40.74116,-74.00053,200,3,0,0.0,2,158,2
27906,40.78624,-73.96952,96,3,2,0.1,1,0,0
27907,40.68769,-73.96118,65,3,2,0.19,2,0,0
27908,40.72631,-73.98507,180,7,2,0.11,1,0,0
27909,40.71078,-73.96359,95,8,0,0.0,1,13,0
27910,40.76564,-73.99118,125,1,53,3.0,1,42,0
27911,40.81589,-73.9446,36,2,0,0.0,1,0,0
27912,40.65684,-73.96042,95,1,48,2.63,2,77,0
27913,40.72755,-73.98755,150,4,1,0.05,1,0,0
27914,40.67672,-73.92964,85,1,32,1.62,1,0,0
27915,40.73494,-74.00228,190,7,1,0.05,1,0,0
27916,40.71345,-73.95938,61,1,25,1.27,1,7,0
27917,40.77408,-73.95504,130,5,6,0.33,1,7,0
27918,40.74044,-73.98777,180,5,4,0.22,1,0,0
27919,40.69946,-73.90833,60,2,81,4.1,1,34,0
27920,40.59686,-73.80262,200,2,18,1.3,1,202,2
27921,40.67391,-73.95581,65,3,1,0.06,1,0,0
27922,40.77562,-73.98756,1066,1,2,0.2,1,365,3
27923,40.75393,-73.97316,200,2,29,1.58,1,18,0
27924,40.84182,-73.93898,130,3,25,1.36,1,155,2
27925,40.72863,-73.99008,70,3,8,0.4,1,0,0
27926,40.6797,-73.94361,95,7,4,0.21,1,1,0
27927,40.6749,-73.97593,400,3,42,2.22,1,46,0
27928,40.74031,-73.9986,150,3,9,0.48,1,13,0
27929,40.72871,-73.95107,115,2,17,0.86,1,0,0
27930,40.69108,-73.94492,80,5,1,0.05,1,0,0
27931,40.73642,-73.9992,345,3,61,3.17,1,150,2
27932,40.87634,-73.90948,110,1,85,4.4,1,52,0
27933,40.80414,-73.96576,150,2,23,1.18,1,0,0
27934,40.80934,-73.95457,265,2,65,3.34,2,257,2
27935,40.70941,-73.93862,42,7,4,0.22,1,53,0
27936,40.78834,-73.97215,95,15,5,0.27,3,0,0
27937,40.73176,-74.00348,130,6,8,0.41,1,0,0
27938,40.67025,-73.93558,99,3,4,0.22,1,0,0
27939,40.68214,-73.95477,51,1,1,0.05,1,0,0
27940,40.71769,-73.96339,300,3,20,1.04,4,318,2
27941,40.65602,-74.00509,259,2,25,1.3,2,355,2
27942,40.7235,-73.99096,250,2,5,0.25,3,4,0
27943,40.72291,-73.98915,71,1,5,0.31,3,17,0
27944,40.75117,-73.99305,155,2,7,0.36,1,0,0
27945,40.73738,-74.00012,135,4,39,2.03,1,21,0
27946,40.81919,-73.94554,89,1,105,5.33,4,84,0
27947,40.65281,-73.97298,150,7,0,0.0,1,0,0
27948,40.59664,-73.95301,250,2,0,0.0,1,178,2
27949,40.71952,-73.98495,150,2,0,0.0,1,0,0
27950,40.69186,-73.9221,75,2,1,0.06,1,88,0
27951,40.6588,-73.99097,50,2,44,2.29,1,298,2
27952,40.71568,-73.94415,70,2,16,0.85,1,3,0
27953,40.76427,-73.98208,450,2,0,0.0,4,229,2
27954,40.59722,-73.75937,68,1,66,3.54,1,51,0
27955,40.6429,-73.95253,80,1,1,0.05,1,0,0
27956,40.72563,-73.98169,200,1,2,0.1,1,0,0
27957,40.76574,-73.98018,450,2,0,0.0,4,229,2
27958,40.76387,-73.98056,398,2,0,0.0,4,243,2
27959,40.76443,-73.98152,398,2,0,0.0,4,243,2
27960,40.70636,-73.91935,41,3,1,0.05,1,0,0
27961,40.70407,-74.00885,200,1,13,0.67,1,1,0
27962,40.75668,-73.99097,120,1,89,5.16,3,0,0
27963,40.71801,-73.9984,160,1,22,1.12,2,23,0
27964,40.68682,-73.91189,55,1,2,0.1,2,0,0
27965,40.82058,-73.95802,37,15,0,0.0,1,0,0
27966,40.67871,-73.9678,60,1,14,0.71,1,0,0
27967,40.72133,-73.94903,135,2,7,0.36,1,2,0
27968,40.76543,-73.92248,95,6,2,0.1,1,0,0
27969,40.72192,-73.95597,350,2,16,0.82,1,0,0
27970,40.73581,-73.98918,245,4,12,0.62,1,0,0
27971,40.74812,-73.97663,150,3,57,3.07,2,49,0
27972,40.72421,-73.95364,10,1,93,4.73,1,32,0
27973,40.8001,-73.94081,69,1,77,4.0,2,0,0
27974,40.79999,-73.94233,250,3,62,3.23,1,82,0
27975,40.82978,-73.94823,88,1,3,0.15,2,0,0
27976,40.7676,-73.9855,200,1,1,0.05,1,0,0
27977,40.62857,-73.94071,160,2,53,2.83,1,230,2
27978,40.7418,-73.8861,40,5,0,0.0,2,0,0
27979,40.72083,-73.99308,150,30,1,0.1,9,226,2
27980,40.69087,-73.96639,280,3,1,0.44,2,343,2
27981,40.69566,-73.91611,65,5,42,2.16,1,1,0
27982,40.67787,-74.00764,150,10,2,0.1,1,0,0
27983,40.66769,-73.88421,159,4,50,2.57,1,89,0
27984,40.74998,-73.97543,150,30,3,0.21,50,365,2
27985,40.6889,-73.95362,195,3,0,0.0,1,0,0
27986,40.76384,-73.96355,200,4,3,0.19,1,3,0
27987,40.70152,-73.98407,100,30,2,0.12,1,31,0
27988,40.70458,-74.00755,425,1,127,6.68,6,253,2
27989,40.69049,-73.96842,115,3,4,0.21,1,2,0
27990,40.79454,-73.97541,50,1,14,0.71,1,0,0
27991,40.75597,-73.99494,412,30,0,0.0,1,0,0
27992,40.75249,-73.97384,93,3,1,0.05,1,0,0
27993,40.76733,-73.98074,160,3,52,2.66,1,27,0
27994,40.58788,-73.94955,50,180,0,0.0,3,155,0
27995,40.73245,-73.98848,210,4,4,0.39,1,0,0
27996,40.75453,-73.99526,250,3,57,2.97,1,0,0
27997,40.75298,-73.96912,90,1,0,0.0,3,221,2
